Iniciando GA (Orçamento: 225000 avaliações)...
Geração 0000 | Melhor Custo: 5055.0 | Tempo Decorrido: 0.00s
Geração 0100 | Melhor Custo: 2111.0 | Tempo Decorrido: 0.23s
Geração 0200 | Melhor Custo: 2026.0 | Tempo Decorrido: 0.51s
Geração 0300 | Melhor Custo: 2026.0 | Tempo Decorrido: 0.71s
Geração 0400 | Melhor Custo: 2026.0 | Tempo Decorrido: 0.93s
Geração 0500 | Melhor Custo: 2026.0 | Tempo Decorrido: 1.13s
Geração 0600 | Melhor Custo: 2026.0 | Tempo Decorrido: 1.33s
Geração 0700 | Melhor Custo: 2026.0 | Tempo Decorrido: 1.53s
Geração 0800 | Melhor Custo: 2026.0 | Tempo Decorrido: 1.72s
Geração 0900 | Melhor Custo: 2026.0 | Tempo Decorrido: 1.92s
Geração 1000 | Melhor Custo: 2026.0 | Tempo Decorrido: 2.12s
Geração 1100 | Melhor Custo: 2026.0 | Tempo Decorrido: 2.32s
Geração 1200 | Melhor Custo: 2026.0 | Tempo Decorrido: 2.52s
Geração 1300 | Melhor Custo: 2026.0 | Tempo Decorrido: 2.71s
Geração 1400 | Melhor Custo: 2026.0 | Tempo Decorrido: 2.91s
