Ciclo 0000 | Temp: 10000.00 | Melhor Custo: 5310.0 | Tempo Decorrido: 0.0006s
Ciclo 0001 | Temp: 9500.00 | Melhor Custo: 5310.0 | Tempo Decorrido: 0.0014s
Ciclo 0002 | Temp: 9025.00 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0021s
Ciclo 0003 | Temp: 8573.75 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0027s
Ciclo 0004 | Temp: 8145.06 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0033s
Ciclo 0005 | Temp: 7737.81 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0039s
Ciclo 0006 | Temp: 7350.92 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0045s
Ciclo 0007 | Temp: 6983.37 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0052s
Ciclo 0008 | Temp: 6634.20 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0059s
Ciclo 0009 | Temp: 6302.49 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0065s
Ciclo 0010 | Temp: 5987.37 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0074s
Ciclo 0011 | Temp: 5688.00 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0083s
Ciclo 0012 | Temp: 5403.60 | Melhor Custo: 4899.0 | Tempo Decorrido: 0.0088s
Ciclo 0013 | Temp: 5133.42 | Melhor Custo: 4562.0 | Tempo Decorrido: 0.0094s
Ciclo 0014 | Temp: 4876.75 | Melhor Custo: 4562.0 | Tempo Decorrido: 0.0100s
Ciclo 0015 | Temp: 4632.91 | Melhor Custo: 4370.0 | Tempo Decorrido: 0.0105s
Ciclo 0016 | Temp: 4401.27 | Melhor Custo: 4370.0 | Tempo Decorrido: 0.0111s
Ciclo 0017 | Temp: 4181.20 | Melhor Custo: 4370.0 | Tempo Decorrido: 0.0117s
Ciclo 0018 | Temp: 3972.14 | Melhor Custo: 4370.0 | Tempo Decorrido: 0.0122s
Ciclo 0019 | Temp: 3773.54 | Melhor Custo: 4289.0 | Tempo Decorrido: 0.0129s
Ciclo 0020 | Temp: 3584.86 | Melhor Custo: 4289.0 | Tempo Decorrido: 0.0135s
Ciclo 0021 | Temp: 3405.62 | Melhor Custo: 4289.0 | Tempo Decorrido: 0.0140s
Ciclo 0022 | Temp: 3235.34 | Melhor Custo: 4289.0 | Tempo Decorrido: 0.0152s
Ciclo 0023 | Temp: 3073.57 | Melhor Custo: 4289.0 | Tempo Decorrido: 0.0160s
Ciclo 0024 | Temp: 2919.89 | Melhor Custo: 4289.0 | Tempo Decorrido: 0.0166s
