Iniciando GA (Orçamento: 225000 avaliações)...
Geração 0000 | Melhor Custo: 4767.0 | Tempo Decorrido: 0.00s
Geração 0010 | Melhor Custo: 3772.0 | Tempo Decorrido: 0.03s
Geração 0020 | Melhor Custo: 3290.0 | Tempo Decorrido: 0.06s
Geração 0030 | Melhor Custo: 2933.0 | Tempo Decorrido: 0.07s
Geração 0040 | Melhor Custo: 2644.0 | Tempo Decorrido: 0.09s
Geração 0050 | Melhor Custo: 2358.0 | Tempo Decorrido: 0.11s
Geração 0060 | Melhor Custo: 2254.0 | Tempo Decorrido: 0.13s
Geração 0070 | Melhor Custo: 2189.0 | Tempo Decorrido: 0.14s
Geração 0080 | Melhor Custo: 2133.0 | Tempo Decorrido: 0.16s
Geração 0090 | Melhor Custo: 2095.0 | Tempo Decorrido: 0.18s
Geração 0100 | Melhor Custo: 2086.0 | Tempo Decorrido: 0.20s
Geração 0110 | Melhor Custo: 2084.0 | Tempo Decorrido: 0.22s
Geração 0120 | Melhor Custo: 2084.0 | Tempo Decorrido: 0.24s
Geração 0130 | Melhor Custo: 2064.0 | Tempo Decorrido: 0.26s
Geração 0140 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.28s
Geração 0150 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.30s
Geração 0160 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.33s
Geração 0170 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.34s
Geração 0180 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.36s
Geração 0190 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.37s
Geração 0200 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.39s
Geração 0210 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.41s
Geração 0220 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.42s
Geração 0230 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.44s
Geração 0240 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.46s
Geração 0250 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.47s
Geração 0260 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.49s
Geração 0270 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.51s
Geração 0280 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.53s
Geração 0290 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.55s
Geração 0300 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.56s
Geração 0310 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.58s
Geração 0320 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.60s
Geração 0330 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.62s
Geração 0340 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.63s
Geração 0350 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.65s
Geração 0360 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.67s
Geração 0370 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.69s
Geração 0380 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.71s
Geração 0390 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.73s
Geração 0400 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.74s
Geração 0410 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.76s
Geração 0420 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.78s
Geração 0430 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.79s
Geração 0440 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.81s
Geração 0450 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.83s
Geração 0460 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.85s
Geração 0470 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.86s
Geração 0480 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.88s
Geração 0490 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.90s
Geração 0500 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.92s
Geração 0510 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.93s
Geração 0520 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.95s
Geração 0530 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.97s
Geração 0540 | Melhor Custo: 2062.0 | Tempo Decorrido: 0.98s
Geração 0550 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.00s
Geração 0560 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.02s
Geração 0570 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.03s
Geração 0580 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.05s
Geração 0590 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.07s
Geração 0600 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.09s
Geração 0610 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.10s
Geração 0620 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.12s
Geração 0630 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.14s
Geração 0640 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.16s
Geração 0650 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.18s
Geração 0660 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.19s
Geração 0670 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.21s
Geração 0680 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.23s
Geração 0690 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.25s
Geração 0700 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.26s
Geração 0710 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.28s
Geração 0720 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.30s
Geração 0730 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.32s
Geração 0740 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.33s
Geração 0750 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.35s
Geração 0760 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.37s
Geração 0770 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.39s
Geração 0780 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.40s
Geração 0790 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.42s
Geração 0800 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.44s
Geração 0810 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.46s
Geração 0820 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.47s
Geração 0830 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.49s
Geração 0840 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.51s
Geração 0850 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.53s
Geração 0860 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.54s
Geração 0870 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.56s
Geração 0880 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.58s
Geração 0890 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.60s
Geração 0900 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.62s
Geração 0910 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.63s
Geração 0920 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.65s
Geração 0930 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.67s
Geração 0940 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.69s
Geração 0950 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.70s
Geração 0960 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.72s
Geração 0970 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.73s
Geração 0980 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.75s
Geração 0990 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.77s
Geração 1000 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.78s
Geração 1010 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.80s
Geração 1020 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.82s
Geração 1030 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.83s
Geração 1040 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.85s
Geração 1050 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.87s
Geração 1060 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.88s
Geração 1070 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.90s
Geração 1080 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.91s
Geração 1090 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.93s
Geração 1100 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.95s
Geração 1110 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.97s
Geração 1120 | Melhor Custo: 2062.0 | Tempo Decorrido: 1.99s
Geração 1130 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.00s
Geração 1140 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.02s
Geração 1150 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.04s
Geração 1160 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.05s
Geração 1170 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.07s
Geração 1180 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.09s
Geração 1190 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.10s
Geração 1200 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.12s
Geração 1210 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.14s
Geração 1220 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.16s
Geração 1230 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.17s
Geração 1240 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.19s
Geração 1250 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.21s
Geração 1260 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.22s
Geração 1270 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.24s
Geração 1280 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.26s
Geração 1290 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.28s
Geração 1300 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.30s
Geração 1310 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.31s
Geração 1320 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.33s
Geração 1330 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.35s
Geração 1340 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.36s
Geração 1350 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.38s
Geração 1360 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.40s
Geração 1370 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.41s
Geração 1380 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.43s
Geração 1390 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.45s
Geração 1400 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.46s
Geração 1410 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.48s
Geração 1420 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.50s
Geração 1430 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.51s
Geração 1440 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.53s
Geração 1450 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.55s
Geração 1460 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.56s
Geração 1470 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.58s
Geração 1480 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.60s
Geração 1490 | Melhor Custo: 2062.0 | Tempo Decorrido: 2.62s
